MFI_BRANCH_ID|ADDRESS1
ALLA0212594|KHARA NO 1598/1599 , MAIN CHANDIGARH ROAD, MULLANPUR GARIBDASS, TEHSIL - KHRAR, DIST - MOHALI, PUNJAB, PIN - 140907
ALLA0212595|SHOW ROOM NUMBER 225 WARD NO. 9 CHANDIGARH AMRITSAR HIGHWAY KURALI DISTT MOHALI (PUNJAB) 140103
ALLA0212596|PREM NAGAR, NEAR GULMOHAR PLAZA CHANDIGARH AMBALA HIGHWAY LALRU DISTT MOHALI (PUNJAB) 140501
ALLA0212597|NEAR MALL GODOWN ROAD RAMPURA PHUL DISTT BATHINDA (PUNJAB) 151103
ALLA0212598|OPPOSITE SOCIETY OFFICE VPO GANDUAN, TEHSIL SUNAM DISTT SANGRUR (PUNJAB) 148030
ALLA0212599|SURVEY NO 31-32, GROUND FLOOR, NAL SAROVAR CIRCLE, SANAND VIRAMGAM HIGHWAY, SANAND-382110
ALLA0212600|SEL FACTORY INDORE BHOPAL HIGHWAY,VILLAGE MEHATWARA,TEHSIL-JAWAR,DISTRICT -SEHORE,MADHYA PRADESH
ALLA0212601|ANSARI COMPLEX, OPP. POLICE THANA . MAHU, NEEMUCH ROAD, MALLAHARGARH. DIST- MANDSAUR (MP), PIN-458339
ALLA0212602|ICARE BIRBHUM, CO BIET, TILAPARA, PO SURI, DIST BIRBHUM, WEST BENGAL 731101
ALLA0212603|H.NO.29, MAIN GRAIN MANDI, SHANEWAL, DISTRICT LUDHIANA PUNJAB- 141120
ALLA0212604|KHASRA NO. 430/574, OPPOSITE KHERA PALACE, MAIN JANDIALA BAZAR, JANDIALA GURU, DISTRICT AMRITSAR, PUNJAB- 143115
ALLA0212605|ADJACENT GOVT. GIRLS HIGH SCHOOL, NEAR MANDI WALA GURUDWARA, LEHRAGAGA, DISTRICT SANGRUR PUJAB- 148031
ALLA0212606|RORI ROAD, NEAR SBI , TALWANDI SABO, DISTT - BATHINDA, PUNJAB PIN - 151302
ALLA0212607|CHOWK SANT BABA KARTAR SINGH, KAPURTHALA - TARN TARAN MAIN ROAD,GOINDWAL SAHIB, DISTT - TARN TARAN, PUNJAB PIN 143422
ALLA0212609|RIICO COMPLEX, NEAR POLICE STATION,NEEMRANA. DISTT. ALWAR (RAJASTHAN). PIN CODE 301705
ALLA0212610|NEAR SHIV MANDIR, NAJAFGARH ROAD, VILLAGE- BAJGHERA, P.O. PALAM VIHAR, TEHSIL & DISTRICT- GURGAON, HARYANA- 122017
ALLA0212612|VILL-RATUA,P.O.-RATUA. PS & DIST - MALDA TEL - 03513-266060 WEST BENGAL - 732205
ALLA0212614|VILL & PO AMALI, PS - BHARATPUR, DIST-MURSHIDABAD, WEST BENGAL PIN -742301
ALLA0212615|ALLAHABAD BANK, OPP. HARYANA SURAJ MALTING LTD., REWARI ROAD, BANNIPUR CHOWK, BAWAL, DIST- REWARI. HARYANA, PIN- 123010003
ALLA0212616|ALLAHABAD BANK, OPPO. RAJEEV GANDHI EDUCATION CITY, MAIN G. T. ROAD, V.P.O RAI, DIST- SONEPAT, HARYANA-131029
ALLA0212617|ALLAHABAD BANK, N.H. 21, NEAR PUNJAB NATIONAL BANK, SUNDERNAGAR, DIST-MANDI, HIMACHAL PRADESH, PIN-175002
ALLA0212618|ALLAHABAD BANK, PAIGA FARM, KASHIPUR ALIGANJ ROAD, VILLAHE- PAIGA, P.O.- MAHUA KHERA GANJ, DISTT.- U.S.NAGAR, UTTARAKHAND, PIN-244713
ALLA0212619|NATIONAL HIGHWAY NO.44, NEAR STAR CEMENT FACTORY GATE, VILL-LUMSHNONG, JAINTIA HILLS (MEGHALAYA), LUMSHNONG-793200
ALLA0212620|BEST TECH CITY CENTRE, SECTOR 7, NH8, NEAR HERO HONDA PLANT, DHARUHERA HARYANA - 122106
ALLA0212621|VILL-BAGWARA, POST-LARUARA,VIA-SUHIRDNAGAR,DIST-BEGUSARAI,PIN-851218
ALLA0212622|VILL-MAHENDRAPUR,POST-BHOGA BHATGAMA,DIST-PURNEA,PIN-854337
ALLA0212623|CIVIL LINES ROAD, MAIN CIVIL LINES, NUH DIST. MEWAT, HARYANA - 122107
ALLA0212624|ALLAHABAD BANK, OPP. S.P.OFFICE, GAURIGANJ, DISTT.CHATRAPATI SAHUJI MAHARAJNAGAR (U.P) PIN:227409
ALLA0212625|OPP. PRITHVIJEE HOUSE, VILLAGE & POST OFFICE BISRAKH, GREATER NOIDA, DIST GAUTAM BUDDH NAGAR, U.P PIN 201307
ALLA0212626|DHARAMSALA ROAD, SHIVPURI MANDIR, SHIVPURI, LUDHIANA, PUNJAB PIN 141008
ALLA0212627|ABOVE SAI MOTORS, GILL ROAD, GILL ROAD LUDHIANA, PUNJAB PIN 141003
ALLA0212628|GRAM PANCHAYAT BHAWAN, VILLAGE & POST RAISALPUR, DIST HOSHANGABAD, M.P. 461111
ALLA0212629|WARD NO 4, MAIN SOHNA REWARI ROAD, OPP. CITY POLICE CHECK POST, TAURU (DIST.MEWAT) HARYANA - 122105
ALLA0212630|NEAR VISHWAS COLLEGE OF EDUCATION
ALLA0212631|H/O. SRI RAM BHAUSAHEB SHELKE, PLOT NO 24, VILL/PO-KUBHEPHAL,(SHENDRA MIDC), AURANGABAD - JALNA ROAD, DIST-AURANGABAD (MAHARASHTRA), PIN CODE - 431008
ALLA0212632|CHAPPAR ROAD, NEAR SBI, AHMEDGARH, DISTT- SANGRUR, PUNJAB PIN - 148021
ALLA0212633|OPP. PREET GAS AGENCY, CIRCULAR ROAD, GIDDERBAHA, PUNJAB PIN 152101
ALLA0212634|PLOT NO 3673, B/31, JAMANLPUR , DISTT - LUDHIANA, PUNJAB PIN 141010
ALLA0212635|SCO 626-627, NEW GRAIN MANDI, BHAGTAWALA, NEAR RAILWAY CROSSING, AMRITSAR, PUNJAB PIN 143001
ALLA0212636|VILL & POST- BUROGAON(CHIGLAUA), PARGANA-BANPUR, TEHSIL- MEHRAUNI, DISTT-LALITPUR,PINCODE-284123,UP
ALLA0212637|VILLAGE NAGLA RAISIS, KATORIWALA TIBARA, OPPOSITE HP PETROL PUMP, DISTT. ALWAR, RAJASTHAN ? 301001
ALLA0212638|VILL- SITKAHVA, BHINGALAXMANPUR ROAD BANTIHVA, DIST- SITKAHVA UP- 271831
ALLA0212639|SURVEY NO - 127/2,PRIYADARSHANI ENGINEERING COLLEGE CAMPUS,HINGNA ROAD, HINGNA,DIST-NAGPUR (MAHARASHTRA),PIN CODE - 440019
ALLA0212640|ALLAHABAD BANK, LADWA BRANCH, CHANNI PLAZA, RADAUR ROAD, LADWA, DISTT KURUSHETRA, PIN-136132
ALLA0212641|ALLAHABAD BANK, CHEEKA BRANCH, KARTAR ENCLAVE, KAITHAL ROADKAITHAL ROAD, NEAR ANAJ,MANDI, CHEEKA TEHSIL -GULHA, DISTT KAITHAL, HARYANA,PIN-136034
ALLA0212642|ALLAHABAD BANK, NISSING BRANCH, KARNAL KAITHAL ROAD, OPP CIVIL HOSPITAL, NISSING DISTT KARNAL, HARYANA-132024
ALLA0212643|BLDG NO.86, NEHRU NAGAR, NIJADHAM CHS, OPP. PANT WALEWALKAR SCHOOL, KURLA(E)-400024
ALLA0212644|ALLAHABAD BANK, VILLAGE & PO KACHNARWA, BLOCK CHOPAN, DISTRICT SONEBHADRA, UTTAR PRADESH,PIN-232221
ALLA0212645|VILL PO PARWANA MAHAMOODPUR, DISTT BULAND SAHAR, U.P.- 245407
ALLA0212647|S F NO. 326 BY A 11, MEDICAL COLLEGE ROAD, MANAGALAPURAM, THANJAVUR PIN- 613007, TAMIL NADU
ALLA0212648|OPPOSITE TATHAGAT GYANSTHALI ATARRA ROAD, ATARRA BANDA U.P. 210201
ALLA0212649|C-1-30 MODEL TOWN III
ALLA0212650|DULIAN MAIN ROAD, NEAR DHULIAN MUNICIPALITY, PO DHULIAN, DIST- MURSHIDABAD, WEST BENGAL, PIN 742202
ALLA0212651|VILL TEHATTA BAZAR, NEAR BDO OFFICE, PO- TEHATTA, DIST-NADIA, WEST BENGAL, PIN 741160
ALLA0212652|D-NO-173/178 AND 173-A, SANTHAPETTAIPUDUR, PARAMATHI ROAD, NAMAKKAL, PIN- 637001
ALLA0212653|18 D, ASHOK MOHALL, NAGLOI CHOWK, MAIN ROHTAK ROAD, NANGLOI
ALLA0212654|24 BY 5 SHAKTI NAGAR, MAIN ROAD SHAKTI NAGAR, KAMLA NAGAR CHOWK, NEW DELHI-110007
ALLA0212655|1087? C, PURAN ENCLAVE, MAIN MARKET, OLD FARIDABAD
ALLA0212656|H.K.RAO COMPLEX, PLOT NO.420, OLD DELHI ROAD, DUNDHERA UDYOG VIHAR
ALLA0212657|SCO 60, HUDA MARKET, SECTOR 56
ALLA0212658|SCF-2 AND 3, MAIN MARKET, RAJGURU NAGAR, LUDHIANA, PUNJAB, PIN-141012
ALLA0212659|GAHIR TIMBER MERCHANT, PIHLLAUR ROAD, NUMAHAL, DISTRICT JALANDHAR PUNJAB, PIN-144039
ALLA0212660|VILL & PO PINDRA  BLOCK MAJHGAWAN  DISTT SATNA  PIN-485331
ALLA0212661|VILL ANJIRA BALICHANDRASAHI CHHAK, AT SARAGADA MUKUNDAPUR , VIA JENAPUR, DIST JAJPUR, PIN-755023 ODISHA
ALLA0212662|ALLAHABAD BANK, OPPO- D.C. OFFICE, SANTOSHGARH ROAD, UNA, PIN-174303
ALLA0212663|ALLAHABAD BANK, SONKA ROAD, TAROARI, DISTT- KARNAL, PIN-132116
ALLA0212664|ALLAHABAD BANK, KHAMHAUL, VILL.- KHAMHAUL,P.O.-BHALLIA BUZURG ,DISTT-LAKHIMPUR KHERI, U.P.,PIN CODE-262802
ALLA0212665|ALLAHABAD BANK, CHHEDUI PATIA, VILL P.O.- CHHEDUI PATIA, DISTT-LAKHIMPUR KHERI, PIN CODE-262902
ALLA0212666|ALLAHABAD BANK,INAYAT CHIEF GRANT, VILL+P.O.-AWADHPUR GRAM PANCHAYAT, INAYAT CHIEF GRANT,DISTT-LAKHIMPUR KHERI,U.P., PIN CODE-262727
ALLA0212667|VILL & PO: SANGIPUR, NEAR POLICE STATION, SANGIPUR, DISTT: PRATAPGARH, UP-230139
ALLA0212668|VILL & POST-SUJAPUR, P.S-BARARI, DIST-KATIHAR, PIN-854115, STATE-BIHAR
ALLA0212669|VILL-GOVINDPUR KHIRODHARPUR, POST-JAMALPUR, P.S-DHARAHRA, DIST-MUNGER,STATE-BIHAR, PIN-811214
ALLA0212671|1585,B-BLOCK,60 FEET ROAD, SAHAKAR NAGAR, OPP TO DIVA MEDICAL, NEAR GANESH TEMPLE-560092
ALLA0212672|R.T NAGAR , 324 BY 62 BELLARY MAIN ROAD, GANGA NAGAR, RT NAGAR BANGALORE 560032
ALLA0212673|RAJARAJESHWARI NAGAR , 127, 9TH MAIN ROAD , NEAR NIMISHAMBA TEMPLE, IDEAL HOME, R.R NAGAR, BANGALORE 560098, KARNATAKA
ALLA0212674|NO 800, M.I.G, MOTHER DAIRY ROAD, YELAHANKA NEW TOWN, BANGALORE, KARNATAKA
ALLA0212675|VILLAGE & POST BENIPUR, VARANASI
ALLA0212676|VILL DAKSHINPARA, PS HANSKHALI, DIST-NADIA WEST BENGAL PIN 741151
ALLA0212677|BORPATLA, HATHNOORA, MEDAK, ANDHRA PRADESH, PIN- 502296
ALLA0212678|VIL- KISUNGARH, TEHSIL- PANDARIA, DIST KABIRDHAM, CHATTISGARH-491559
ALLA0212679|ALLAHABAD BANK, DADAR EAST BRANCH, SHOP NO 1,2 & 3, 1ST FLR, VASANT VIHAR, DADASAHAB PHALKE ROAD, OPP BJP OFF, DADAR(E)-400014
ALLA0212680|D NO 1,114-1, KANNANDERI PANCHAYAT, PO SANKARI TK, DIST SALEM PIN- 637102, TAMIL NADU
ALLA0212681|MAHABOOBNAGAR BRANCH, PLOTNO:18,SRINIVASA NAGAR COLONY, MAHABOOBNAGAR-509001
ALLA0212682|NELLORE BRANCH, 24-7-48, PLOTNO.853,MSR LAYOUT, MINI BYPASS ROAD, NELLORE-524003
ALLA0212683|CUDDAPAH BRANCH, OPP:NALLARATHI MIDHE  BHAGYANAGAR COLONY, CUDDAPAH-51600
ALLA0212684|ANANTAPUR BRANCH, CHANDRA ARCADE, PLOT NO.150,SHIRDINAGAR, ANANTAPUR-515001
ALLA0212685|F-12, DILSHAD COLONY,DELHI-110095
ALLA0212686|SECTOR 9 BASAI CHOWK GURGAON 122001
ALLA0212687|VILL BADSHAH NAGAR, POST OFFICE JOGITHER, BLOCK FATEHGANJ (W), TEHSIL BAREILLY, DISTT BAREILLY, PIN-243502
ALLA0212688|PANCHAYAT BHAWAN, VILL- DHANELI, BLOCK-DHARSIWAN, DIST RAIPUR, CHATTISGARH-493111
ALLA0212689|SHOP NO 5 TO 9, TANISQ HEIGHT, GRD FLR, PLOT NO 24, FINAL PLOT NO.206 BY 1, MIDDLE CLASS CHS LTD.
ALLA0212690|KEDHAMRAM TOWERS, KAKKATHU MUKKU, NEAR CIVIL STATION, KOLLAM, KERALA-691012
ALLA0212692|SCO 13, MAIN MARKET, URBAN ESTATE PHASE II, PATIALA PUNJAB, PIN- 147001
ALLA0212694|CIRCULAR ROAD, OPP LIC OFFICE, NEAR SARVPRIYA HOTEL, NABHA , DISTT - PATIALA PIN - 147201
ALLA0212695|PLOT NO 8, NARWAL ROAD, TRANSPORT NAGAR, JAMMU PIN - 180012
ALLA0212696|ALLAHABAD BANK, OPPOSITE TO REDDLA SITA RAMALAYAM, MAIN ROAD, KUNCHANPALLI,GUNTUR DISTRICT ,ANDHRA PRADESH 552501.
ALLA0212697|J-296 OPP. J BLOCK SAKET NEWDELHI
ALLA0212698|A-3, MITHAPUR CHOWK, NEAR PUNJAB & SIND BANK, MITHAPUR, JALANDHAR, PUNJAB PIN - 144022
ALLA0212699|BAGULA HIGH SCHOOL ROAD, NEAR POLICE PHARI, DIST- NADIA 741502
ALLA0212700|VILL RAMBAGH, PO BHAGWANGOLA, MURSHIDABAD, WEST BENGAL PIN - 742135
ALLA0212701|VIL- TILKEJA, DIST KORBA, CHATTISGARH
ALLA0212702|ALLAHABAD BANK, OLD BUS STAND , KAKRI ROAD , TODA RAI SINGH , DIST - TONK
ALLA0212703|NERUL BRANCH,SHOP NO CJ9, HAWARE CENTURIAN COMPLEX, SECTOR-19, APNA BAZAR, NERUL EAST, NAVI MUMBAI-400 705
ALLA0212704|VILL PATTABUKA, PO NATNA PATTABUKA, KARIMPUR, DIST-NADIA, WEST BENGAL
ALLA0212705|KHASRA NO.338,MAIN BURARI ROAD,BURARI,DELHI- 110084
ALLA0212706|MIRA BAZAR, PLASSEY, DIST-NADIA, WEST BENGAL, PIN - 741156
ALLA0212707|ALLAHABAD BANK, SHRI KALYAN SARKAR,VILL KACARIPARA,PO SHAKTIPUR,PS REJINAGARA,DIST-MURSIDABAD,PIN-742163
ALLA0212708|3397-3980, GALI BINAULLA MILL,ROSHANARA ROAD, NEWDELHI -110007
ALLA0212709|SCO 49-50, 3RD FLOOR, SEC 17-B, CHANDIGARH
ALLA0212710|ALLAHABAD BANK, GARHI HARSARU, OPPOSITE SHIV MANDIR, NEAR HIGH SCHOOL, NEAR MAIN CHOWK, DISTT. GURGAON, HARYANA- 122505
ALLA0212712|THE MALL, OPPOSITE VIKASH BHAWAN, MALERKOTLA RAIKOT ROAD, THANDI SARAK, MALERKOTLA, SANGRUR,PUNJAB PIN - 148023
ALLA0212713|ALLAHABAD BANK, SHRI TAJ MOHAMMAD SARKAR,PO - SALAR IN FRONT OF INDIRA GANDHI STATUE, COLLEGE MORE, DIST - MURSHIDABAD - 742401
ALLA0212714|ALLAHABAD BANK,OLD SABZI MANDI,SHIVALYA ROAD,JAGRAON,PUNJAB (PIN-142026)
ALLA0212715|A R TOWER, OPPOSITE TO RAILWAY STATION, VARKALA, KERALA - 695141
ALLA0212716|ERINJERY BUILDING, MC ROAD, RAMANCHIRA, THIRUVALLA-689107
ALLA0212717|NO: 270,ALBERT VICTOR ROAD,   1ST MAIN ROAD, CHAMRAJPET, BANGALORE
ALLA0212718|D.L MOTORS, RAILWAY ROAD, DEBAI, DISTT. BULNDSAHER, STATE- UTTAR PRADESH, PIN-202393
ALLA0212719|BLOCK-BAHERI, TEHSIL-BAHERI, POLICE STATION- BAHERI, MANDAL- BAREILLY, BAREILLY, UTTAR PRADESH, PIN-245407
ALLA0212720|247, VIDYA KNOWLEDGE PARK, PAANCHALI KHURD, BAGPAT ROAD, MEERUT
ALLA0212721|ALLAHABAD BANK ,INFRONT OF FOREST OFFICE,DEVENDRA NAGAR ,DISTRICT,PANNA,M P,PIN-488333
ALLA0212724|ALLAHABAD BANK, 386/7, FARUKH NAGAR, NEAR CANARA BANK, GURGAON ? 122506, HARYANA
ALLA0212725|ISLAM NAGAR ROAD, BEHJOI, DISTRICT-SAMBHAL 202410, UTTAR PRADESH
ALLA0212726|VILLAGE AMARA KHAIRACHAK , NEAR INDIAN OIL PETROL PUMP, VARANASI CHUNAR ROAD, VARANASI -UP,  PIN 221106
ALLA0212727|BACKSIDE KHALSA DENTAL COLLEGE, VPO-NANGAL, KALAN, DIST & TEHSIL MANSA-151505
ALLA0212728|G. R. PLAZA, NO. 6, 24TH MAIN ROAD, JP NAGAR, 5TH PHASE,560078
ALLA0212729|NO 62 GANESH COMPLEX, 6TH CROSS MALLESHWARAM,BANGALORE -560003
ALLA0212730|ALLAHABAD BANK, NO 63, A AM AROAD, DAVANGERE, KARNATAKA- 577002 KARNATAKA
ALLA0212731|AISHWARYA MARKET JUNCTION, PALLIPARAMBUKAVU ROAD, TRIPUNITHRA, DISTT. ERNAKULAM, KERALA- 682301
ALLA0212732|PALAMOOTIL BUILDING, GOVT. HOSPITAL JUNCTION, CHENGANNUR, DISTT. ALAPUZZA, KERALA- 689121
ALLA0212733|1/304, SADAR BAZAR,DELHI CANTT, NEW DELHI-110010
ALLA0212734|87 PACKET 1 , JASOLA NEWDELHI-110076
ALLA0212735|SHOP NO. 4/5/6, K P TOWER, KOPARALI CHAR RASTA, VAPI, DIST-VALSAD-396191
ALLA0212736|ALLAHABAD BANK, B-18/116,ITI CHOWK,BHIKHI ROAD,BUDLADA-151502 DIST:MANSA,PUNJAB
ALLA0212737|ALLAHABAD BANK, KOTKAPURA ROAD,NEAR BUS STAND, JAITU-151202DIST;FARIDKOT,PUNJAB
ALLA0212738|ALLAHABAD BANK, NEAR AXIS BANK,NATIONAL HIGHWAY MALAUT-152107 DIST: MUKTSAR SAHIB,PUNJAB
ALLA0212739|ALLAHABAD BANK, OLD COURT ROAD,NEAR POLICE STATION,BASSI PATHANA-140412 DIST: FATEHGARH SAHIB, PUNJAB
ALLA0212740|ALLAHABAD BANK, RR SHOPIX, 1/1, TYAGI HOUSE, BHANGEL, PHASE ? II, NOIDA, DISTT. GAUTAM BUDH NAGAR, UTTAR PRADESH - 201304
ALLA0212741|ALLAHABAD BANK, SAIRAM AVENUE, 2-4-1049, PLOT NO.35, NEW NAGOLE, KOTHAPET ROAD, HYDERABAD-500035 AP
ALLA0212742|L-23 MAHIPALPUR EXTN, NH-8, NEW DELHI-110037
ALLA0212743|ALLAHABAD BANK, KAMLA MARKET, OPP. POLICE STATION, BALACHAUR, DISTT: SBS NAGAR/ NAVA SHAHAR
ALLA0212744|ALLAHABAD BANK, G T ROAD OPP. OLD JUDICIAL COURT NEAR BUS STAND DASUYA
ALLA0212745|KUSHPATA GHATAL,PS BY PO-GHATAL,PASCHIM MIDNAPORE,WEST BENGAL,PIN:-721212
ALLA0212746|ALLAHABAD BANK, PANARI BRANCH, VILL & POST PANARI, OBRA ROAD , BLOCK CHOPAN, SONEBHADRA, U.P-231219
ALLA0212747|ALLAHABAD BANK, WARD NO. 4, BADRI NAGAR, PAONTA SAHIB, DIST- SIRMAUR, H P-173025
ALLA0212748|ALLAHABAD BANK,556 WARD 13,RATIA ROAD,TOHANA,DISTT FATEHABAD,HARYANA 125120
ALLA0212749|C 3, AMRAPALI AXIOM, OPP. RELIANCE PETROL PUMP, BOPAL JUNCTION, BOPAL, AHMEDABAD 380054
ALLA0212750|PLOT NO. 3-2-73-A, NEAR BANK OF INDIA, NAVAVAS- MADHAPAR, BHUJ, DIST.KUTCH, PIN : 370020.
ALLA0212751|ALLAHABAD BANK, UNJHA BRANCH, OPP. UNJHA PHARMACY, STATION ROAD, UNJHA, DIST MEHSANA, PIN : 384170
ALLA0212752|ALLAHABAD BANK, GODHRA BRANCH, TRIMURTI PRINTERS, TRIMURTI, OPP. JAIN SOCIETY, NEAR NEW BUS STAND, GODHRA,GUJARAT, PIN : 389001
ALLA0212753|ALLAHABAD BANK, HIMMATNAGAR BRANCH, GROUND FLOOR, NEAR SBI, OPP. CIVIL HOSPITAL, HIMMATNAGAR, DIST. SABARKANTHA, GUJARAT, PIN : 383001
ALLA0212754|ALLAHABAD BANK, DAHISAR(E) BRANCH, SHOP NO E1 & E2, ABHIMANYU CHS, N L COMPLEX, ANAND NAGAR, DAHISAR(EAST)-400068
ALLA0212755|G N BLOCK, BANDRA KURLA COMPLEX, OPPOSITE UTI HEADQUARTER, BANRA(E), MUMBAI-400051
ALLA0212756|ALLAHABAD BANK HOUSE NO. 55, NEAR MAIN BUS STAND, NEAR RELIANCE TOWER, VILLAGE HAMID PUR, DELHI - 110036
ALLA0212758|ALLAHABAD BANK, MAIN BAZAR, MOGA ROAD, NEAR SHIV MANDIR, BAGHA PURANA-142038, PUNJAB
ALLA0212759|ALLAHABAD BANK, E-1, GAUR GREEN AVENUE, PLOT NO. 1, ABAHAY KHAND ? II, INDIRAPURAM, GHAZIABAD U. P. 201014
ALLA0212760|ALLAHABAD BANK, KACHAWA BHAWAN,  OPP TVS SHOWROOM, OUTSIDE DELHI GATE,DISTT : NAGAUR
ALLA0212761|D R COLLEGE TINIALI, NEAR BISHNU MONDIR, DIST & PO-GOLAGHAT,ASSAM PIN-785621
ALLA0212762|ALLAHABAD BANK, NEAR BUS STAND OPP. POLICE STATION MAJITHA DISTT AMRITSAR
ALLA0212763|NEW COLONY, NEAR UMASHANKAR THEATER, RAYAGADA, PIN- 765001, ODISHA
ALLA0212764|ALLAHABAD BANK, BORSAD BRANCH, PO BORSAD, BORSAD CHOKDI, GROUND FLOOR, NEAR HDFC BANK, BORSAD, DIST. ANAND, PIN :- 388540
ALLA0212765|GROUND FLOOR, SHOP NO. 1-3, CROSS ROAD CHAMBERS, NEAR FRIENDS PETROL PUMP [IOC], M.G. ROAD, PORBANDAR, GUJARAT, PIN   360575.
ALLA0212766|OPPOSITE COMMISSIONER OFFICE,NEAR AXIS BANK,SHAHIBAUG,DIST.AHMEDABAD 380004
ALLA0212767|ALLAHABAD BANK, RAJARHAT GOPALPUR, 2/3 CHINAR PARK, SYMPHONY ENCLAVE, KOLKATA-700136
ALLA0212768|ALLAHABAD BANK, KHARGHAR BRANCH, SHOP NO 11 TO 15, SHAH CORNER-6 , KHARGHAR, NAVI MUMBAI
ALLA0212770|ALLAHABAD BANK IGLAS, NEAR BSNL TELEPHONE EXCHANGE, VILLAGE & POST- IGLAS, DISTT-ALIGARH, PIN-202124, UTTAR PRADESH
ALLA0212771|ALLAHABAD BANK BAJAUTA, VILLAGE & POST- BAJAUTA, DISTT-ALIGARH, PIN-202137, UTTAR PRADESH.
ALLA0212772|ALLAHABAD BANK SOKHANA, MAIN GATE OF RAILWAY LINE, VILL & P.O. SOKHANA, DISTT.-HATHRAS, PIN-204101, UTTAR PRADESH
ALLA0212773|VILLAGE-RAMWAN PANTHUWAN, POST-RAMWAN, DISTRICT-FATEHPUR, UP-212601
ALLA0212774|BISHAL ANANDA COMPLEX, NEAR OLD CHECK POST, GT ROAD, BARAKAR - 713343
ALLA0212775|VILL & PO - BIJUR, P.S. - MEMARI, DIST. -BURDWAN - 713442
ALLA0212776|BASUDEV GHOSH, VILL & PO SIMDAL, P.S.-BURDWAN, DIST - BURDWAN. 713141
ALLA0212778|VILL-BALBHADDARPUR,IMAMNAGAR ROAD,POST OFFICE-RISIA,BAHRAICH,UP-271875
ALLA0212779|ALLAHABAD BANK, AT DALLU CHAK (NEAR GRAMIN BANK), PO SHEIKPURA,DIST SHEIKHPURA (BIHAR),PIN- 811105
ALLA0212780|ALLAHABAD BANK, AT PO CHAKAI,PS JOKIHAT DIST ARARIA(BIHAR), PIN-854329
ALLA0212781|ALLAHABAD BANK,VILL, P.O., KESHAWA, BARAUNI, DIST, BEGUSARI (BIHAR), PIN-851134
ALLA0212782|ALLAHABAD BANK, VILL- MATIYARI, DISTT ARARIA PIN-854325
ALLA0212783|ALLAHABAD BANK, VILL: BAUDIHAR, P O: SIKHUINYA , BLOCK : GENDAS BUZURG, DISTT- BALRAMPUR, U P-271604
ALLA0212784|ALLAHABAD BANK, VILL & POST - BARGADWA SAIF, BLOCK : PACHPERWA, DISTT- BALRAMPUR, U P-271215
ALLA0212785|ALLAHABAD BANK, VILL & POST- GAJPUR GRANT, BLOCK : GENDAS BUZURG, DISTT- BALRAMPUR, U P-271604
ALLA0212786|ALLAHABAD BANK RAMIA BEHAR BRANCH. VILL AND P.0.-RAMIABEHAR. BLOCK-RAMIA BEHAR;DISTT.- LAKHIMPUR KHERI UTTAR PRADESH PIN CODE- 262807
ALLA0212787|ALLAHABAD BANK MULTANPURGRANT BRANCH:VILL AND P.0.-BIRAMPUR, BLOCK-MITAULI,DISTT.- LAKHIMPUR KHERIUTTAR PRADESHPIN CODE--262727
ALLA0212788|ALLAHABAD BANK SHRINAGARBRANCH, BLOCK- PHOOL BEHAR,DISTT.- LAKHIMPUR KHERIUTTAR PRADESHPIN CODE- 262506
ALLA0212789|VILL. & PO. KANDRAWAN, TEHSIL-UNCHAHAR, DIST. RAEBARELI, UP - 229404
ALLA0212790|ALLAHABAD BANK, VILLAGE AND POST UMARI, DIST. HAMIRPUR
ALLA0212791|ALLAHABAD BANK, VILLAGE AND POST SUGIRA, DIST. MAHOBA
ALLA0212792|VILL PO-MEHUTI,BLOCK-MAJHGAWAN,DISTRICT-SATNA,MP,PIN-485221
ALLA0212793|ALLAHABAD BANK, VILLAGE: BHATWALIA, P.O.PADRAUNA, DISTT.: KUSHINAGAR,U.P. PIN:274304
ALLA0212794|ALLAHABAD BANK, VILL: KHADDA BUZURG, P.O.DANDOPUR, DISTT.: KUSHINAGAR, U.P. PIN:274304
ALLA0212795|ALLAHABAD BANK, VILL & P.O.: KOILSWA BUZURG, DISTT: KUSHINAGAR, U.P. PIN:2744401
ALLA0212796|AT- HIRAPUR, PO-SINDAHA, PANCHAYAT-SIRAMPUR, PS-TOPCHACHI, DHANBAD-828402, JHARKHAND
ALLA0212797|VILL PO- GOLAKPUR, PS - GHOSI, DISTT. JEHANABAD, BIHAR- 804420
ALLA0212798|VILL PO- PANHAR, PS- KHODAGANJ, DISTT. NALANDA, BIHAR - 801303
ALLA0212799|VILL PO- KHANWAN, PS- NARHAT, DISTT. - NAWADA, BIHAR-805122
ALLA0212800|VILL PO- CHILHARI, PS DUMRAOU, DISTT. BUXAR, BIHAR - 802133
ALLA0212801|VILLAGE & PO-NEER,DISTT-HARDOI,U.P.
ALLA0212802|ALLAHABAD BANK, VILL :PACHDEORA KALAN , POST : BHOJIPURA, DISTT: BAREILLY , PIN=243202
ALLA0212803|ALLAHABAD BANK, VILL : RASULPUR FARIDPUR, POST: KHEMPUR , DISTT: RAMPUR , PIN=244924
ALLA0212804|VILL & P.O CHEBRI, DIST-KHOWAI, PIN-799207, TRIPURA
ALLA0212805|VILL& P.O- BAIDYANATHPUR, DIST-HOWRAH, PIN-711312, WEST BENGAL
ALLA0212806|VILL & P.O- PANIARA, DIST-HOWRAH, PIN-711302, WEST BENGAL
